;Precio compra;Mercado compra;Precio venta;Mercado venta
2024-01-05 04:15:00;87,70169961137046;MD compra;105,0;Terciaria subir
2024-01-05 04:30:00;87,70169961137046;MD compra;106,8;Terciaria subir
2024-01-05 04:45:00;87,70169961137046;MD compra;88,18;Terciaria subir
2024-01-05 05:00:00;94,70718815702064;MD compra;94,14;RR subir
2024-01-05 05:15:00;71,68;Terciaria bajar;94,14;RR subir
2024-01-05 05:30:00;75,0;Terciaria bajar;94,14;RR subir
2024-01-05 05:45:00;71,68;Terciaria bajar;94,14;RR subir
2024-01-05 06:00:00;40,328;RR bajar;75,0;MD venta
2024-01-05 06:15:00;40,328;RR bajar;75,0;MD venta
2024-01-05 06:30:00;40,328;RR bajar;75,0;MD venta
2024-01-05 06:45:00;40,328;RR bajar;75,0;MD venta
2024-01-05 07:00:00;57,113;RR bajar;86,39;MD venta
2024-01-05 07:15:00;57,113;RR bajar;86,39;MD venta
2024-01-05 07:30:00;57,113;RR bajar;86,39;MD venta
2024-01-05 07:45:00;57,113;RR bajar;86,39;MD venta
2024-01-05 08:00:00;137,55478080160776;MD compra;90,88;MD venta
2024-01-05 08:15:00;57,17;Terciaria bajar;90,88;MD venta
2024-01-05 08:30:00;57,17;Terciaria bajar;90,88;MD venta
2024-01-05 08:45:00;44,0;Terciaria bajar;90,88;MD venta
2024-01-05 09:00:00;19,0;RR bajar;90,0;MD venta
2024-01-05 09:15:00;19,0;RR bajar;90,0;MD venta
2024-01-05 09:30:00;9,0;Terciaria bajar;90,0;MD venta
2024-01-05 09:45:00;10,0;Terciaria bajar;90,0;MD venta
2024-01-05 10:00:00;47,042;RR bajar;76,47;MD venta
2024-01-05 10:15:00;47,042;RR bajar;76,47;MD venta
2024-01-05 10:30:00;47,042;RR bajar;76,47;MD venta
2024-01-05 10:45:00;47,042;RR bajar;79,99;Terciaria subir
2024-01-05 11:00:00;120,42546966453068;MD compra;81,68;Terciaria subir
2024-01-05 11:15:00;120,42546966453068;MD compra;81,59;Terciaria subir
2024-01-05 11:30:00;50,46;Terciaria bajar;57,68;MD venta
2024-01-05 11:45:00;45,87;Terciaria bajar;57,68;MD venta
2024-01-05 12:00:00;44,07;Terciaria bajar;77,952;RR subir
2024-01-05 12:15:00;44,07;Terciaria bajar;77,952;RR subir
2024-01-05 12:30:00;24,68;Terciaria bajar;77,952;RR subir
2024-01-05 12:45:00;40,0;Terciaria bajar;77,952;RR subir
2024-01-05 13:00:00;29,694;RR bajar;44,07;MD venta
2024-01-05 13:15:00;29,694;RR bajar;44,07;MD venta
2024-01-05 13:30:00;29,694;RR bajar;44,07;MD venta
2024-01-05 13:45:00;29,694;RR bajar;44,07;MD venta
2024-01-05 14:00:00;6,896;RR bajar;40,0;MD venta
2024-01-05 14:15:00;0,0;Terciaria bajar;40,0;MD venta
2024-01-05 14:30:00;6,896;RR bajar;40,0;MD venta
2024-01-05 14:45:00;6,896;RR bajar;79,27;Terciaria subir
2024-01-05 15:00:00;10,0;Terciaria bajar;78,0;RR subir
2024-01-05 15:15:00;20,99;RR bajar;78,0;RR subir
2024-01-05 15:30:00;20,99;RR bajar;79,27;Terciaria subir
2024-01-05 15:45:00;20,99;RR bajar;83,09;Terciaria subir
2024-01-05 16:00:00;42,848;RR bajar;44,37;MD venta
2024-01-05 16:15:00;42,848;RR bajar;44,37;MD venta
2024-01-05 16:30:00;42,848;RR bajar;44,37;MD venta
2024-01-05 16:45:00;42,848;RR bajar;44,37;MD venta
2024-01-05 17:00:00;50,14;Terciaria bajar;67,0;MD venta
2024-01-05 17:15:00;45,0;Terciaria bajar;67,0;MD venta
2024-01-05 17:30:00;44,0;Terciaria bajar;67,0;MD venta
2024-01-05 17:45:00;44,0;Terciaria bajar;67,0;MD venta
2024-01-05 18:00:00;45,0;Terciaria bajar;75,47;MD venta
2024-01-05 18:15:00;78,19;RR bajar;75,47;MD venta
2024-01-05 18:30:00;58,67;Terciaria bajar;75,47;MD venta
2024-01-05 18:45:00;75,0;Terciaria bajar;75,47;MD venta
2024-01-05 19:00:00;79,95;RR bajar;78,19;MD venta
2024-01-05 19:15:00;79,95;RR bajar;78,19;MD venta
2024-01-05 19:30:00;79,95;RR bajar;84,3;Terciaria subir
2024-01-05 19:45:00;79,95;RR bajar;86,88;Terciaria subir
2024-01-05 20:00:00;77,915;RR bajar;90,4;Terciaria subir
2024-01-05 20:15:00;77,915;RR bajar;92,0;Terciaria subir
2024-01-05 20:30:00;77,915;RR bajar;86,88;Terciaria subir
2024-01-05 20:45:00;77,915;RR bajar;79,94;MD venta
2024-01-05 21:00:00;79,76;RR bajar;88,2;Terciaria subir
2024-01-05 21:15:00;79,76;RR bajar;86,88;RR subir
2024-01-05 21:30:00;40,0;Terciaria bajar;86,88;RR subir
2024-01-05 21:45:00;16,37;Terciaria bajar;86,88;RR subir
2024-01-05 22:00:00;78,0;RR bajar;106,8;Terciaria subir
2024-01-05 22:15:00;78,0;RR bajar;75,0;MD venta
2024-01-05 22:30:00;60,0;Terciaria bajar;75,0;MD venta
2024-01-05 22:45:00;44,0;Terciaria bajar;75,0;MD venta
2024-01-05 23:00:00;75,8;RR bajar;77,0;Terciaria subir
2024-01-05 23:15:00;75,8;RR bajar;76,6;Terciaria subir
2024-01-05 23:30:00;75,8;RR bajar;68,0;MD venta
2024-01-05 23:45:00;75,8;RR bajar;68,0;MD venta
2024-01-06 00:00:00;39,99;RR bajar;90,0;Terciaria subir
2024-01-06 00:15:00;39,99;RR bajar;100,0;Terciaria subir
2024-01-06 00:30:00;39,99;RR bajar;83,35;Terciaria subir
2024-01-06 00:45:00;39,99;RR bajar;75,8;Terciaria subir
2024-01-06 01:00:00;50,0;RR bajar;87,54;RR subir
2024-01-06 01:15:00;50,0;RR bajar;87,54;RR subir
2024-01-06 01:30:00;50,0;RR bajar;87,54;RR subir
2024-01-06 01:45:00;50,0;RR bajar;87,54;RR subir
2024-01-06 02:00:00;69,28872269199968;MD compra;76,1;Terciaria subir
2024-01-06 02:15:00;69,28872269199968;MD compra;75,8;Terciaria subir
2024-01-06 02:30:00;69,28872269199968;MD compra;44,2;MD venta
2024-01-06 02:45:00;69,28872269199968;MD compra;44,2;MD venta
2024-01-06 03:00:00;67,6729243853411;MD compra;76,4;Terciaria subir
2024-01-06 03:15:00;67,6729243853411;MD compra;76,4;Terciaria subir
2024-01-06 03:30:00;67,6729243853411;MD compra;80,52;Terciaria subir
2024-01-06 03:45:00;67,6729243853411;MD compra;80,08;Terciaria subir
2024-01-06 04:00:00;50,59569835098989;MD compra;80,887;RR subir
2024-01-06 04:15:00;50,59569835098989;MD compra;83,18;Terciaria subir
2024-01-06 04:30:00;50,59569835098989;MD compra;83,37;Terciaria subir
2024-01-06 04:45:00;50,59569835098989;MD compra;84,4;Terciaria subir
2024-01-06 05:00:00;49,34962109535532;MD compra;80,447;RR subir
2024-01-06 05:15:00;49,34962109535532;MD compra;80,447;RR subir
2024-01-06 05:30:00;39,08;Terciaria bajar;80,447;RR subir
2024-01-06 05:45:00;49,34962109535532;MD compra;83,02;Terciaria subir
2024-01-06 06:00:00;57,378033331549446;MD compra;78,529;RR subir
2024-01-06 06:15:00;57,378033331549446;MD compra;81,92;Terciaria subir
2024-01-06 06:30:00;57,378033331549446;MD compra;83,24;Terciaria subir
2024-01-06 06:45:00;57,378033331549446;MD compra;84,4;Terciaria subir
2024-01-06 07:00:00;70,84448081968807;MD compra;76,4;Terciaria subir
2024-01-06 07:15:00;70,84448081968807;MD compra;77,2;Terciaria subir
2024-01-06 07:30:00;70,84448081968807;MD compra;105,05;Terciaria subir
2024-01-06 07:45:00;70,84448081968807;MD compra;105,05;Terciaria subir
2024-01-06 08:00:00;68,71136849775066;MD compra;107,89;Terciaria subir
2024-01-06 08:15:00;68,71136849775066;MD compra;105,05;Terciaria subir
2024-01-06 08:30:00;68,71136849775066;MD compra;92,599;RR subir
2024-01-06 08:45:00;40,0;Terciaria bajar;92,599;RR subir
2024-01-06 09:00:00;68,63920753838984;MD compra;80,0;Terciaria subir
2024-01-06 09:15:00;45,11;Terciaria bajar;76,433;RR subir
2024-01-06 09:30:00;15,0;Terciaria bajar;76,433;RR subir
2024-01-06 09:45:00;5,0;Terciaria bajar;76,433;RR subir
2024-01-06 10:00:00;45,814615573961355;MD compra;25,0;MD venta
2024-01-06 10:15:00;0,0;Terciaria bajar;25,0;MD venta
2024-01-06 10:30:00;0,0;Terciaria bajar;25,0;MD venta
2024-01-06 10:45:00;0,0;Terciaria bajar;25,0;MD venta
2024-01-06 11:00:00;20,35250977428798;MD compra;78,0;Terciaria subir
2024-01-06 11:15:00;20,35250977428798;MD compra;78,8;Terciaria subir
2024-01-06 11:30:00;20,35250977428798;MD compra;78,0;Terciaria subir
2024-01-06 11:45:00;20,35250977428798;MD compra;78,0;Terciaria subir
2024-01-06 12:00:00;21,745134077703657;MD compra;78,8;Terciaria subir
2024-01-06 12:15:00;21,745134077703657;MD compra;81,13;Terciaria subir
2024-01-06 12:30:00;21,745134077703657;MD compra;84,5;Terciaria subir
2024-01-06 12:45:00;21,745134077703657;MD compra;88,78;Terciaria subir
2024-01-06 13:00:00;19,850353676776606;MD compra;88,78;Terciaria subir
2024-01-06 13:15:00;19,850353676776606;MD compra;88,36;Terciaria subir
2024-01-06 13:30:00;19,850353676776606;MD compra;83,02;Terciaria subir
2024-01-06 13:45:00;3,52;Terciaria bajar;3,2;MD venta
2024-01-06 14:00:00;19,67980059970566;MD compra;3,2;MD venta
2024-01-06 14:15:00;3,2;Terciaria bajar;3,2;MD venta
2024-01-06 14:30:00;7,68;Terciaria bajar;3,2;MD venta
2024-01-06 14:45:00;19,67980059970566;MD compra;78,8;Terciaria subir
2024-01-06 15:00:00;25,0;Terciaria bajar;98,609;RR subir
2024-01-06 15:15:00;25,34074413981889;MD compra;98,609;RR subir
2024-01-06 15:30:00;25,34074413981889;MD compra;98,609;RR subir
2024-01-06 15:45:00;25,34074413981889;MD compra;107,61;Terciaria subir
2024-01-06 16:00:00;0,0;RR bajar;97,452;RR subir
2024-01-06 16:15:00;0,0;RR bajar;97,452;RR subir
2024-01-06 16:30:00;0,0;RR bajar;106,33;Terciaria subir
2024-01-06 16:45:00;0,0;RR bajar;109,6;Terciaria subir
2024-01-06 17:00:00;95,66827778353388;MD compra;91,28;RR subir
2024-01-06 17:15:00;95,66827778353388;MD compra;105,05;Terciaria subir
2024-01-06 17:30:00;95,66827778353388;MD compra;105,05;Terciaria subir
2024-01-06 17:45:00;95,66827778353388;MD compra;106,33;Terciaria subir
2024-01-06 18:00:00;116,24587201511119;MD compra;102,18;Terciaria subir
2024-01-06 18:15:00;116,24587201511119;MD compra;102,18;Terciaria subir
2024-01-06 18:30:00;116,24587201511119;MD compra;107,61;Terciaria subir
2024-01-06 18:45:00;116,24587201511119;MD compra;109,45;Terciaria subir
2024-01-06 19:00:00;122,06110318311195;MD compra;102,0;Terciaria subir
2024-01-06 19:15:00;122,06110318311195;MD compra;102,0;Terciaria subir
2024-01-06 19:30:00;122,06110318311195;MD compra;94,922;RR subir
2024-01-06 19:45:00;122,06110318311195;MD compra;96,75;Terciaria subir
2024-01-06 20:00:00;117,19071750719843;MD compra;95,92;Terciaria subir
2024-01-06 20:15:00;117,19071750719843;MD compra;101,2;Terciaria subir
2024-01-06 20:30:00;117,19071750719843;MD compra;106,33;Terciaria subir
2024-01-06 20:45:00;117,19071750719843;MD compra;92,14;MD venta
2024-01-06 21:00:00;110,352291509901;MD compra;106,33;Terciaria subir
2024-01-06 21:15:00;110,352291509901;MD compra;105,05;Terciaria subir
2024-01-06 21:30:00;110,352291509901;MD compra;97,65;RR subir
2024-01-06 21:45:00;110,352291509901;MD compra;97,65;RR subir
2024-01-06 22:00:00;115,6239679493785;MD compra;110,73;Terciaria subir
2024-01-06 22:15:00;115,6239679493785;MD compra;107,61;Terciaria subir
2024-01-06 22:30:00;115,6239679493785;MD compra;109,17;Terciaria subir
2024-01-06 22:45:00;79,87;Terciaria bajar;106,842;RR subir
2024-01-06 23:00:00;68,02;RR bajar;110,0;Terciaria subir
2024-01-06 23:15:00;68,02;RR bajar;98,92;RR subir
2024-01-06 23:30:00;46,14;Terciaria bajar;98,92;RR subir
2024-01-06 23:45:00;29,0;Terciaria bajar;98,92;RR subir
2024-01-07 00:00:00;26,225;RR bajar;109,0;Terciaria subir
2024-01-07 00:15:00;26,225;RR bajar;84,08;MD venta
2024-01-07 00:30:00;26,225;RR bajar;84,08;MD venta
2024-01-07 00:45:00;26,225;RR bajar;84,08;MD venta
2024-01-07 01:00:00;33,82;RR bajar;93,72;Terciaria subir
2024-01-07 01:15:00;33,82;RR bajar;79,82;MD venta
2024-01-07 01:30:00;33,82;RR bajar;79,82;MD venta
2024-01-07 01:45:00;33,82;RR bajar;79,82;MD venta
2024-01-07 02:00:00;42,697;RR bajar;76,76;MD venta
2024-01-07 02:15:00;42,697;RR bajar;76,76;MD venta
2024-01-07 02:30:00;42,697;RR bajar;76,76;MD venta
2024-01-07 02:45:00;42,697;RR bajar;76,76;MD venta
2024-01-07 03:00:00;18,127;RR bajar;73,46;MD venta
2024-01-07 03:15:00;18,127;RR bajar;73,46;MD venta
2024-01-07 03:30:00;18,127;RR bajar;73,46;MD venta
2024-01-07 03:45:00;18,127;RR bajar;73,46;MD venta
2024-01-07 04:00:00;67,586;RR bajar;90,11;Terciaria subir
2024-01-07 04:15:00;67,586;RR bajar;90,11;Terciaria subir
2024-01-07 04:30:00;67,586;RR bajar;87,13;Terciaria subir
2024-01-07 04:45:00;67,586;RR bajar;110,0;Terciaria subir
2024-01-07 05:00:00;74,9;Terciaria bajar;72,08;MD venta
2024-01-07 05:15:00;74,9;Terciaria bajar;72,08;MD venta
2024-01-07 05:30:00;74,9;Terciaria bajar;72,08;MD venta
2024-01-07 05:45:00;101,72936131226182;MD compra;72,08;MD venta
2024-01-07 06:00:00;50,0;Terciaria bajar;74,9;MD venta
2024-01-07 06:15:00;60,817;RR bajar;74,9;MD venta
2024-01-07 06:30:00;60,817;RR bajar;74,9;MD venta
2024-01-07 06:45:00;60,817;RR bajar;74,9;MD venta
2024-01-07 07:00:00;75,915;RR bajar;77,69;MD venta
2024-01-07 07:15:00;75,915;RR bajar;77,69;MD venta
2024-01-07 07:30:00;75,915;RR bajar;91,85;Terciaria subir
2024-01-07 07:45:00;75,915;RR bajar;77,69;MD venta
2024-01-07 08:00:00;61,964;RR bajar;111,77;Terciaria subir
2024-01-07 08:15:00;61,964;RR bajar;100,72;Terciaria subir
2024-01-07 08:30:00;50,0;Terciaria bajar;81,79;MD venta
2024-01-07 08:45:00;0,0;Terciaria bajar;81,79;MD venta
2024-01-07 09:00:00;60,15;RR bajar;112,77;Terciaria subir
2024-01-07 09:15:00;60,15;RR bajar;108,241;RR subir
2024-01-07 09:30:00;45,0;Terciaria bajar;108,241;RR subir
2024-01-07 09:45:00;0,0;Terciaria bajar;108,241;RR subir
2024-01-07 10:00:00;83,04934949432284;MD compra;61,0;MD venta
2024-01-07 10:15:00;83,04934949432284;MD compra;61,0;MD venta
2024-01-07 10:30:00;83,04934949432284;MD compra;61,0;MD venta
2024-01-07 10:45:00;54,77;Terciaria bajar;61,0;MD venta
2024-01-07 11:00:00;50,6;Terciaria bajar;55,87;MD venta
2024-01-07 11:15:00;50,0;Terciaria bajar;55,87;MD venta
2024-01-07 11:30:00;20,0;Terciaria bajar;55,87;MD venta
2024-01-07 11:45:00;20,0;Terciaria bajar;55,87;MD venta
2024-01-07 12:00:00;50,0;Terciaria bajar;50,6;MD venta
2024-01-07 12:15:00;56,44;Terciaria bajar;50,6;MD venta
2024-01-07 12:30:00;51,77;Terciaria bajar;50,6;MD venta
2024-01-07 12:45:00;68,66102792124485;MD compra;50,6;MD venta
2024-01-07 13:00:00;50,0;Terciaria bajar;51,77;MD venta
2024-01-07 13:15:00;71,03792687225541;MD compra;80,0;Terciaria subir
2024-01-07 13:30:00;49,99;Terciaria bajar;51,77;MD venta
2024-01-07 13:45:00;49,98;Terciaria bajar;51,77;MD venta
2024-01-07 14:00:00;0,0;Terciaria bajar;49,98;MD venta
2024-01-07 14:15:00;45,57;Terciaria bajar;49,98;MD venta
2024-01-07 14:30:00;0,0;Terciaria bajar;49,98;MD venta
2024-01-07 14:45:00;0,0;Terciaria bajar;49,98;MD venta
2024-01-07 15:00:00;0,0;Terciaria bajar;114,67;RR subir
2024-01-07 15:15:00;0,0;Terciaria bajar;114,67;RR subir
2024-01-07 15:30:00;4,238;RR bajar;114,67;RR subir
2024-01-07 15:45:00;4,238;RR bajar;114,67;RR subir
2024-01-07 16:00:00;0,0;Terciaria bajar;60,0;MD venta
2024-01-07 16:15:00;0,0;Terciaria bajar;60,0;MD venta
2024-01-07 16:30:00;29,781;RR bajar;60,0;MD venta
2024-01-07 16:45:00;29,781;RR bajar;113,57;Terciaria subir
2024-01-07 17:00:00;84,759;RR bajar;92,05;MD venta
2024-01-07 17:15:00;84,759;RR bajar;92,05;MD venta
2024-01-07 17:30:00;84,759;RR bajar;92,05;MD venta
2024-01-07 17:45:00;84,759;RR bajar;104,85;Terciaria subir
2024-01-07 18:00:00;136,72980183467772;MD compra;104,9;MD venta
2024-01-07 18:15:00;136,72980183467772;MD compra;104,9;MD venta
2024-01-07 18:30:00;136,72980183467772;MD compra;104,9;MD venta
2024-01-07 18:45:00;136,72980183467772;MD compra;104,9;MD venta
2024-01-07 19:00:00;134,50910540546678;MD compra;103,6;MD venta
2024-01-07 19:15:00;134,50910540546678;MD compra;103,6;MD venta
2024-01-07 19:30:00;134,50910540546678;MD compra;103,6;MD venta
2024-01-07 19:45:00;134,50910540546678;MD compra;103,6;MD venta
2024-01-07 20:00:00;126,04699283441316;MD compra;115,37;Terciaria subir
2024-01-07 20:15:00;126,04699283441316;MD compra;114,47;Terciaria subir
2024-01-07 20:30:00;126,04699283441316;MD compra;113,84;Terciaria subir
2024-01-07 20:45:00;126,04699283441316;MD compra;113,792;RR subir
2024-01-07 21:00:00;115,52214033912006;MD compra;113,56;Terciaria subir
2024-01-07 21:15:00;115,52214033912006;MD compra;111,77;Terciaria subir
2024-01-07 21:30:00;115,52214033912006;MD compra;110,87;Terciaria subir
2024-01-07 21:45:00;115,52214033912006;MD compra;105,35;RR subir
2024-01-07 22:00:00;111,9683224319302;MD compra;111,853;RR subir
2024-01-07 22:15:00;111,9683224319302;MD compra;111,853;RR subir
2024-01-07 22:30:00;111,9683224319302;MD compra;111,853;RR subir
2024-01-07 22:45:00;83,86;Terciaria bajar;111,853;RR subir
2024-01-07 23:00:00;76,35;RR bajar;104,67;Terciaria subir
2024-01-07 23:15:00;76,35;RR bajar;94,71;RR subir
2024-01-07 23:30:00;55,0;Terciaria bajar;94,71;RR subir
2024-01-07 23:45:00;17,89;Terciaria bajar;94,71;RR subir
2024-01-08 00:00:00;46,61;Terciaria bajar;86,97;MD venta
2024-01-08 00:15:00;45,56;Terciaria bajar;86,97;MD venta
2024-01-08 00:30:00;17,8;Terciaria bajar;86,97;MD venta
2024-01-08 00:45:00;10,0;Terciaria bajar;86,97;MD venta
2024-01-08 01:00:00;0,0;RR bajar;84,18;MD venta
2024-01-08 01:15:00;0,0;RR bajar;84,18;MD venta
2024-01-08 01:30:00;0,0;RR bajar;84,18;MD venta
2024-01-08 01:45:00;0,0;RR bajar;84,18;MD venta
2024-01-08 02:00:00;10,0;Terciaria bajar;81,53;MD venta
2024-01-08 02:15:00;5,0;Terciaria bajar;81,53;MD venta
2024-01-08 02:30:00;40,0;RR bajar;81,53;MD venta
2024-01-08 02:45:00;40,0;RR bajar;81,53;MD venta
2024-01-08 03:00:00;40,0;RR bajar;78,79;MD venta
2024-01-08 03:15:00;40,0;RR bajar;78,79;MD venta
2024-01-08 03:30:00;40,0;RR bajar;78,79;MD venta
2024-01-08 03:45:00;40,0;RR bajar;78,79;MD venta
2024-01-08 04:00:00;43,91;RR bajar;104,67;RR subir
2024-01-08 04:15:00;43,91;RR bajar;104,67;RR subir
2024-01-08 04:30:00;43,91;RR bajar;104,67;Terciaria subir
2024-01-08 04:45:00;43,91;RR bajar;109,99;Terciaria subir
2024-01-08 05:00:00;20,0;RR bajar;111,675;RR subir
2024-01-08 05:15:00;20,0;RR bajar;111,675;RR subir
2024-01-08 05:30:00;20,0;RR bajar;111,675;RR subir
2024-01-08 05:45:00;20,0;RR bajar;125,35;Terciaria subir
2024-01-08 06:00:00;65,0;Terciaria bajar;127,572;RR subir
2024-01-08 06:15:00;71,35;RR bajar;127,572;RR subir
2024-01-08 06:30:00;71,35;RR bajar;128,8;Terciaria subir
2024-01-08 06:45:00;71,35;RR bajar;129,44;Terciaria subir
2024-01-08 07:00:00;135,0084529096833;MD compra;111,1;MD venta
2024-01-08 07:15:00;135,0084529096833;MD compra;111,1;MD venta
2024-01-08 07:30:00;135,0084529096833;MD compra;129,12;Terciaria subir
2024-01-08 07:45:00;135,0084529096833;MD compra;129,12;Terciaria subir
2024-01-08 08:00:00;64,322;RR bajar;126,73;RR subir
2024-01-08 08:15:00;64,322;RR bajar;126,73;RR subir
2024-01-08 08:30:00;64,322;RR bajar;126,73;RR subir
2024-01-08 08:45:00;64,322;RR bajar;126,73;RR subir
2024-01-08 09:00:00;63,52;RR bajar;122,41;RR subir
2024-01-08 09:15:00;63,52;RR bajar;122,41;RR subir
2024-01-08 09:30:00;63,52;RR bajar;122,41;RR subir
2024-01-08 09:45:00;63,52;RR bajar;122,41;RR subir
2024-01-08 10:00:00;172,90678593797247;MD compra;128,29;Terciaria subir
2024-01-08 10:15:00;172,90678593797247;MD compra;129,12;Terciaria subir
2024-01-08 10:30:00;172,90678593797247;MD compra;128,29;Terciaria subir
2024-01-08 10:45:00;172,90678593797247;MD compra;127,31;Terciaria subir
2024-01-08 11:00:00;163,69972285924635;MD compra;115,91;Terciaria subir
2024-01-08 11:15:00;163,69972285924635;MD compra;125,35;Terciaria subir
2024-01-08 11:30:00;163,69972285924635;MD compra;127,31;Terciaria subir
2024-01-08 11:45:00;163,69972285924635;MD compra;128,8;Terciaria subir
2024-01-08 12:00:00;156,00785536577823;MD compra;120,0;Terciaria subir
2024-01-08 12:15:00;156,00785536577823;MD compra;116,13;Terciaria subir
2024-01-08 12:30:00;156,00785536577823;MD compra;115,91;Terciaria subir
2024-01-08 12:45:00;156,00785536577823;MD compra;120,11;Terciaria subir
2024-01-08 13:00:00;156,78650600155723;MD compra;105,69;Terciaria subir
2024-01-08 13:15:00;156,78650600155723;MD compra;93,88;MD venta
2024-01-08 13:30:00;156,78650600155723;MD compra;93,88;MD venta
2024-01-08 13:45:00;156,78650600155723;MD compra;101,19;Terciaria subir
2024-01-08 14:00:00;97,59;RR bajar;100,0;MD venta
2024-01-08 14:15:00;97,59;RR bajar;100,0;MD venta
2024-01-08 14:30:00;97,59;RR bajar;100,0;MD venta
2024-01-08 14:45:00;97,59;RR bajar;105,8;Terciaria subir
2024-01-08 15:00:00;75,129;RR bajar;108,0;MD venta
2024-01-08 15:15:00;75,129;RR bajar;115,91;Terciaria subir
2024-01-08 15:30:00;75,129;RR bajar;128,8;Terciaria subir
2024-01-08 15:45:00;75,129;RR bajar;130,3;Terciaria subir
2024-01-08 16:00:00;86,0;Terciaria bajar;115,3;MD venta
2024-01-08 16:15:00;92,607;RR bajar;115,3;MD venta
2024-01-08 16:30:00;92,607;RR bajar;115,3;MD venta
2024-01-08 16:45:00;92,607;RR bajar;128,23;Terciaria subir
2024-01-08 17:00:00;100,8;Terciaria bajar;125,2;MD venta
2024-01-08 17:15:00;101,4;Terciaria bajar;125,2;MD venta
2024-01-08 17:30:00;101,6;RR bajar;125,2;MD venta
2024-01-08 17:45:00;101,6;RR bajar;125,2;MD venta
2024-01-08 18:00:00;202,64575594771387;MD compra;130,0;MD venta
2024-01-08 18:15:00;202,64575594771387;MD compra;130,0;MD venta
2024-01-08 18:30:00;102,2;Terciaria bajar;130,0;MD venta
2024-01-08 18:45:00;202,64575594771387;MD compra;130,0;MD venta
2024-01-08 19:00:00;102,0;Terciaria bajar;130,0;MD venta
2024-01-08 19:15:00;202,34822366186359;MD compra;130,0;MD venta
2024-01-08 19:30:00;202,34822366186359;MD compra;130,0;MD venta
2024-01-08 19:45:00;202,34822366186359;MD compra;130,0;MD venta
2024-01-08 20:00:00;101,4;RR bajar;133,3;MD venta
2024-01-08 20:15:00;101,4;RR bajar;133,3;MD venta
2024-01-08 20:30:00;101,4;Terciaria bajar;133,3;MD venta
